timestamp,measurement_time,measurement_hour,region_id,cell_id,sector_id,measurement_type,cell_priority,neighbor_cell_id,scenario_id,latency_ms,jitter_ms,packet_loss_pct,alarm_code,interference_flag,latency_roll_mean,latency_roll_std,jitter_roll_mean,packet_loss_roll_mean,latency_diff,packet_loss_diff,anomaly_flag,anomaly_reason,state
500,2025-01-07 17:40:00,17,REGION_SEOUL_001,CELL03,SEC5,IOT,3,,S4,10.407526027400625,2.6220538812234753,2.4486103985870393,0,0,9.81623188648673,1.1895180348074015,2.8672417409613153,2.3935845159814675,0.5912941409138952,0.05502588260557184,0,normal,RECOVERING
501,2025-01-07 17:45:00,17,REGION_SEOUL_001,CELL03,SEC5,DATA,3,NB_1794,S4,10.170378318645128,2.5480079150481596,2.3208285410051817,0,0,9.86481492983227,1.1827932889602297,2.882041267845716,2.4048210087885855,0.30556338881285683,-0.08399246778340386,0,normal,RECOVERING
502,2025-01-07 17:50:00,17,REGION_SEOUL_001,CELL03,SEC5,VIDEO,1,,S4,10.801362668608958,2.990660382839992,2.4007561778353352,0,0,9.957634735609613,1.179645121204453,2.8871194442562014,2.4119093406628886,0.8437279329993448,-0.011153162827553409,0,normal,RECOVERING
503,2025-01-07 17:55:00,17,REGION_SEOUL_001,CELL03,SEC5,DATA,1,NB_6492,S4,10.10847076008773,4.095683147905802,2.167598915080053,0,0,9.9991873033672,1.1690125369662203,2.954036382162794,2.4282859304183004,0.10928345672052941,-0.26068701533824745,0,normal,RECOVERING
504,2025-01-07 18:00:00,18,REGION_SEOUL_001,CELL03,SEC5,VOICE,1,,S4,8.381065279214923,3.3840452162361148,2.688749198034644,0,0,9.886439825433197,1.2122998070393276,2.97658972327276,2.4578982067465813,-1.505374546218274,0.23085099128806252,0,normal,RECOVERING
505,2025-01-07 18:05:00,18,REGION_SEOUL_001,CELL03,SEC5,IOT,2,,S4,8.807805085069386,2.47315358803119,2.1945659086146616,0,0,9.71922798688008,1.1096478811665849,3.010331041321952,2.4505432857478127,-0.9114229018106936,-0.25597737713315105,0,normal,RECOVERING
506,2025-01-07 18:10:00,18,REGION_SEOUL_001,CELL03,SEC5,DATA,3,NB_4621,S4,12.009180123843294,3.097725006719223,2.4255269315658263,0,0,9.787724424580995,1.2074037502935355,3.0061091477854163,2.480119250805203,2.2214556992622985,-0.054592319239376685,0,normal,RECOVERING
507,2025-01-07 18:15:00,18,REGION_SEOUL_001,CELL03,SEC5,VIDEO,3,,S4,10.478404243106509,2.0702943361280832,2.5866614110748536,0,0,9.758651453237743,1.181890726693462,3.000472375421296,2.487166428644503,0.7197527898687657,0.09949498243035038,0,normal,RECOVERING
508,2025-01-07 18:20:00,18,REGION_SEOUL_001,CELL03,SEC5,VIDEO,1,,S4,11.204824405305908,1.872641607382445,2.22578775042422,0,0,9.776324139703895,1.2015687670627735,2.925437122688201,2.4671499009274775,1.428500265602013,-0.2413621505032575,0,normal,RECOVERING
509,2025-01-07 18:25:00,18,REGION_SEOUL_001,CELL03,SEC5,DATA,1,NB_8230,S4,11.378374589915936,3.0845634115426703,2.4028406991185927,0,0,9.970119116604305,1.1256957765884115,2.9028625814129057,2.461991484477091,1.4082554733116304,-0.05915078535849849,0,normal,RECOVERING
510,2025-01-07 18:30:00,18,REGION_SEOUL_001,CELL03,SEC5,DATA,3,NB_6229,S4,8.524408466223937,3.357473343391172,2.312392740704662,0,0,9.897549892055675,1.1711746216215035,2.970376460052781,2.467563008556076,-1.3731414258317383,-0.15517026785141397,0,normal,RECOVERING
511,2025-01-07 18:35:00,18,REGION_SEOUL_001,CELL03,SEC5,DATA,1,NB_8818,S4,9.489242700084016,3.780508997805238,2.994883221192086,0,0,9.895793825496202,1.171789798223842,2.977026481522984,2.481477218703746,-0.40655112541218585,0.51340600248834,0,normal,RECOVERING
512,2025-01-07 18:40:00,18,REGION_SEOUL_001,CELL03,SEC5,DATA,1,NB_7444,S4,11.02151993159734,3.186459278070421,3.1074026166619104,0,0,9.95746216892592,1.1979884089982304,2.989271218380533,2.497035648686246,1.0640577626714194,0.6103669679756645,1,packet_loss_high,YELLOW
513,2025-01-07 18:45:00,18,REGION_SEOUL_001,CELL03,SEC5,VIDEO,2,,S4,8.776697384478247,3.0031963515433304,2.458206930341049,0,0,9.958011020670371,1.1974160605952886,2.962507007977198,2.495429160722854,-1.1813136361921242,-0.03722223038180461,0,normal,RECOVERING
514,2025-01-07 18:50:00,18,REGION_SEOUL_001,CELL03,SEC5,DATA,2,NB_5234,S4,9.387632662401993,2.8305521625437904,3.5389944017156787,0,0,9.862269567487148,1.1602348781365812,2.9307559028200765,2.549643304472624,-0.47463690508515555,0.9893510972430546,1,packet_loss_high,YELLOW
515,2025-01-07 18:55:00,18,REGION_SEOUL_001,CELL03,SEC5,DATA,2,NB_7842,S4,9.220949679255655,3.2639000582254334,2.4447889652333057,0,0,9.819681545168425,1.167712240464389,2.9800829058165927,2.559928358482307,-0.5987318659127698,-0.11513939324900146,0,normal,RECOVERING
516,2025-01-07 19:00:00,19,REGION_SEOUL_001,CELL03,SEC5,VOICE,1,,S4,8.892823461703523,2.3920313747453967,2.613021696719152,0,0,9.761140322380822,1.1840717100182396,2.9710116194879213,2.574679594687797,-0.8683168606772984,0.03834210203135502,0,normal,RECOVERING
517,2025-01-07 19:05:00,19,REGION_SEOUL_001,CELL03,SEC5,VIDEO,4,,S4,9.804776911959864,2.6608610043894467,2.902874073263648,0,0,9.762421547193233,1.1841060887870418,2.9136993633195623,2.580990669403403,0.04235536476663171,0.3218834038602454,0,normal,RECOVERING
518,2025-01-07 19:10:00,19,REGION_SEOUL_001,CELL03,SEC5,DATA,2,NB_6892,S4,9.271251855426778,2.4091058675873733,2.9461871188611894,0,0,9.773181641071226,1.1783129921138271,2.915168958977671,2.5770592250824236,-0.5019297856444478,0.36912789377876587,0,normal,RECOVERING
519,2025-01-07 19:15:00,19,REGION_SEOUL_001,CELL03,SEC5,VIDEO,1,,S4,9.402181400437756,2.737910087517896,2.6892938015947214,0,0,9.876943797738374,1.0341080944975682,2.893041350943833,2.593498574881391,-0.4747623973006174,0.09579522671333063,0,normal,RECOVERING
520,2025-01-07 19:20:00,19,REGION_SEOUL_001,CELL03,SEC5,VIDEO,3,,S4,10.40269502667394,2.6376176596401155,3.1282729881528595,0,0,9.87670224770204,1.0339781926939917,2.8938195398646647,2.6274817043596816,0.5259927789719008,0.5007912837931778,1,packet_loss_high,YELLOW
521,2025-01-07 19:25:00,19,REGION_SEOUL_001,CELL03,SEC5,VIDEO,2,,S4,11.497132287246682,2.6037538388372665,3.1746140558395144,0,0,9.943039946132119,1.0945953645579183,2.89660683605412,2.670170980101398,1.554092341114563,0.5044430757381164,1,packet_loss_high,YELLOW
522,2025-01-07 19:30:00,19,REGION_SEOUL_001,CELL03,SEC5,DATA,3,NB_3398,S4,11.14686855954841,2.6800619570002353,2.827697518143464,0,0,9.96031524067909,1.1114513496147371,2.881076914762132,2.6915180471168045,1.1865533188693203,0.13617947102665928,0,normal,RECOVERING
523,2025-01-07 19:35:00,19,REGION_SEOUL_001,CELL03,SEC5,VIDEO,2,,S4,10.264614123508204,3.1054036943483125,2.79996916003548,0,0,9.968122408850116,1.1130939966765652,2.8315629420842576,2.723136559364576,0.29649171465808877,0.0768326006709037,0,normal,RECOVERING
524,2025-01-07 19:40:00,19,REGION_SEOUL_001,CELL03,SEC5,DATA,4,NB_3036,S4,12.45906824717846,3.634497987571354,2.6768371955868244,0,0,10.172022557248292,1.1786509257294309,2.8440855806510195,2.7225409592421848,2.287045689930167,-0.04570376365536033,0,normal,RECOVERING
525,2025-01-07 19:45:00,19,REGION_SEOUL_001,CELL03,SEC6,VIDEO,2,,S4,10.988512235700888,3.1441341768711464,2.5629257728963726,0,0,10.281057914779868,1.1462280013274342,2.8776346100930175,2.7409589524562703,0.7074543209210198,-0.17803317955989773,0,normal,RECOVERING
526,2025-01-07 19:50:00,19,REGION_SEOUL_001,CELL03,SEC6,VOICE,4,,S4,11.206750551515972,2.7133664425819246,2.649861548554563,0,0,10.240936436163501,1.0954748986251184,2.8584166818861525,2.7521756833057074,0.9658141153524706,-0.10231413475114426,0,normal,RECOVERING
527,2025-01-07 19:55:00,19,REGION_SEOUL_001,CELL03,SEC6,DATA,2,NB_9313,S4,9.75542663237988,3.2190036125178247,3.068359467522113,0,0,10.204787555627169,1.099148804537107,2.9158521457056397,2.7762605861280703,-0.4493609232472888,0.29209888139404283,1,packet_loss_high,YELLOW
528,2025-01-07 20:00:00,20,REGION_SEOUL_001,CELL03,SEC6,VOICE,2,,S4,9.420077547083055,3.055117385193047,2.9202109970807566,0,0,10.115550212716027,1.0860566968138219,2.9749759345961695,2.810981748460897,-0.6954726656329715,0.10922924861985939,0,normal,RECOVERING
529,2025-01-07 20:05:00,20,REGION_SEOUL_001,CELL03,SEC6,DATA,1,NB_9716,S4,10.564045995393544,3.0846343681648034,2.8617384005501636,0,0,10.074833782989908,1.0509176524308652,2.9749794824272766,2.8339266335324758,0.4892122124036362,0.02781176701768784,0,normal,RECOVERING
530,2025-01-07 20:10:00,20,REGION_SEOUL_001,CELL03,SEC6,VOICE,3,,S4,11.359323824828598,2.988428554517524,2.7786927341641308,0,0,10.216579550920141,1.0215671418750494,2.956527242983594,2.857241633205449,1.1427442739084572,-0.07854889904131834,0,normal,RECOVERING
531,2025-01-07 20:15:00,20,REGION_SEOUL_001,CELL03,SEC6,DATA,2,NB_3959,S4,10.261665004145756,3.8628710760538914,2.8001794944535296,0,0,10.255200666123226,1.007121251115854,2.9606453468960265,2.8475064468685214,0.006464338022530214,-0.04732695241499174,0,normal,RECOVERING
532,2025-01-07 20:20:00,20,REGION_SEOUL_001,CELL03,SEC6,DATA,3,NB_7064,S4,9.05026217018027,3.0493983937398332,2.966455547451828,0,0,10.156637778052374,1.0244872858579017,2.9537923026794974,2.8404590934080174,-1.1063756078721045,0.12599645404381077,0,normal,RECOVERING
533,2025-01-07 20:25:00,20,REGION_SEOUL_001,CELL03,SEC6,VIDEO,2,,S4,8.074602034519522,2.719323246043665,2.957765721965761,0,0,10.121533010554437,1.0845299790162444,2.939598647404514,2.865437032989253,-2.046930976034915,0.09232868897650803,0,normal,RECOVERING
534,2025-01-07 20:30:00,20,REGION_SEOUL_001,CELL03,SEC6,DATA,5,NB_5459,S4,7.627709647645517,2.611399047975879,3.0096879362797555,0,0,10.033536859816614,1.2112103347650842,2.9286409916761182,2.8389717097174563,-2.405827212171097,0.17071622656229923,1,packet_loss_high,YELLOW
535,2025-01-07 20:35:00,20,REGION_SEOUL_001,CELL03,SEC6,DATA,1,NB_9418,S4,10.0638207219211,3.4507103902673983,2.891613811667879,0,0,10.075680411949886,1.1960170002390815,2.9379815082782166,2.861312952039185,-0.011859690028785508,0.030300859628694,0,normal,RECOVERING
536,2025-01-07 20:40:00,20,REGION_SEOUL_001,CELL03,SEC6,IOT,3,,S4,11.2239435541928,2.406766546861019,2.8387562770464396,0,0,10.19223641657435,1.1882390391084023,2.938718266883998,2.87259968105555,1.0317071376184508,-0.033843404009110234,0,normal,RECOVERING
537,2025-01-07 20:45:00,20,REGION_SEOUL_001,CELL03,SEC6,DATA,4,NB_3941,S4,6.545408222244335,3.678495751195074,3.0575273412084396,0,0,10.029267982088573,1.4408401252784027,2.989600004224279,2.880332344452789,-3.483859759844238,0.17719499675565054,1,packet_loss_high,YELLOW
538,2025-01-07 20:50:00,20,REGION_SEOUL_001,CELL03,SEC6,DATA,3,NB_1760,S4,9.088789683041284,2.0416669150690874,3.264939097860452,0,0,10.020144873469299,1.446459041683942,2.9712280565983646,2.8962699434027526,-0.9313551904280146,0.36866915445769965,1,packet_loss_high,YELLOW
539,2025-01-07 20:55:00,20,REGION_SEOUL_001,CELL03,SEC6,VIDEO,1,,S4,8.844057452585663,3.613141502662838,2.9324223555076068,0,0,9.992238676076694,1.4642828148712212,3.014989627355612,2.9084263710983964,-1.1481812234910311,0.023995984409210358,0,normal,RECOVERING
540,2025-01-07 21:00:00,21,REGION_SEOUL_001,CELL03,SEC6,VIDEO,1,,S4,10.568899070935716,3.3986153176717675,2.383792561517909,0,0,10.000548878289782,1.467203582233428,3.0530395102571943,2.871202349766649,0.5683501926459336,-0.4874097882487396,0,normal,RECOVERING
541,2025-01-07 21:05:00,21,REGION_SEOUL_001,CELL03,SEC6,DATA,1,NB_7883,S4,8.99978750057178,2.7802177462217315,2.704757924741984,0,0,9.875681638956037,1.4391328816274258,3.0618627056264183,2.847709543211773,-0.8758941383842576,-0.14295161846978877,0,normal,RECOVERING
542,2025-01-07 21:10:00,21,REGION_SEOUL_001,CELL03,SEC6,VIDEO,2,,S4,8.154318738108064,2.624899550152516,3.4522753328670204,0,0,9.72605414788402,1.4554863881604105,3.0591045852840315,2.8789384339479502,-1.5717354097759557,0.5733368989190701,1,packet_loss_high,YELLOW
543,2025-01-07 21:15:00,21,REGION_SEOUL_001,CELL03,SEC6,DATA,2,NB_8541,S4,9.086520927497256,3.6160744850979665,3.443121404884407,0,0,9.667149488083473,1.4563821904762957,3.0846381248215144,2.911096046190397,-0.5806285605862165,0.53202535869401,1,packet_loss_high,YELLOW
544,2025-01-07 21:20:00,21,REGION_SEOUL_001,CELL03,SEC6,DATA,1,NB_7557,S4,8.851451544657557,3.8997416211293383,3.3540273344303007,0,0,9.486768652957428,1.3082680490251555,3.097900306499414,2.9449555531325706,-0.635317108299871,0.40907178129773003,1,packet_loss_high,YELLOW
545,2025-01-07 21:25:00,21,REGION_SEOUL_001,CELL03,SEC6,VIDEO,1,,S4,10.01948379085257,2.693199874078722,3.328799163509151,0,0,9.438317230715011,1.2670176606875088,3.0753535913597925,2.98324922266321,0.5811665601375591,0.34554994084594126,1,packet_loss_high,YELLOW
546,2025-01-07 21:30:00,21,REGION_SEOUL_001,CELL03,SEC6,VIDEO,4,,S4,9.677812157371038,3.2902185955168974,3.4953124794799004,0,0,9.361870311007765,1.1990009015515526,3.1041961990065414,3.0255217692094765,0.31594184636327327,0.46979071027042396,1,packet_loss_high,YELLOW
547,2025-01-07 21:35:00,21,REGION_SEOUL_001,CELL03,SEC6,VOICE,2,,S4,10.663722161152709,3.48974844489339,3.102051980037727,0,0,9.407285087446407,1.2314548883709544,3.1177334406253197,3.0272063948352574,1.2564370737063015,0.07484558520246942,1,packet_loss_high,YELLOW
548,2025-01-07 21:40:00,21,REGION_SEOUL_001,CELL03,SEC6,DATA,2,NB_9862,S4,9.990624401744777,3.3014680767825686,3.2616745140332593,0,0,9.435812430179492,1.2383560117025265,3.1300509752047954,3.0442795706828827,0.5548119715652842,0.21739494335037657,1,packet_loss_high,YELLOW
549,2025-01-07 21:45:00,21,REGION_SEOUL_001,CELL03,SEC6,VIDEO,5,,S4,11.522451227785067,3.027156579366964,3.0034717469170045,0,0,9.48373269179907,1.3012587041460117,3.1271770857649033,3.0513662380012243,2.038718535985998,-0.04789449108421984,1,packet_loss_high,YELLOW
550,2025-01-07 21:50:00,21,REGION_SEOUL_001,CELL03,SEC7,IOT,1,,S4,9.32808818509707,2.8050850763345165,3.197399738747567,0,0,9.382170909812492,1.2241494854142867,3.1180099118557534,3.0723015882303963,-0.05408272471542297,0.12509815051717066,1,packet_loss_high,YELLOW
551,2025-01-07 21:55:00,21,REGION_SEOUL_001,CELL03,SEC7,IOT,4,,S4,10.93015887975742,3.13900507614042,3.8338773726520614,0,0,9.415595603593076,1.2580835463053734,3.08181661186008,3.1239864821403227,1.5145632761643437,0.7098908905117387,1,packet_loss_high,YELLOW
552,2025-01-07 22:00:00,22,REGION_SEOUL_001,CELL03,SEC7,DATA,5,NB_6402,S4,10.476776377321702,1.9571437156514515,3.032012636939657,0,0,9.486921313950146,1.276582587635009,3.0272038779556607,3.127264336614714,0.9898550633715555,-0.0952516996750572,1,packet_loss_high,YELLOW
553,2025-01-07 22:05:00,22,REGION_SEOUL_001,CELL03,SEC7,VIDEO,1,,S4,9.556903045520457,3.6703723244826865,2.9454507166552863,0,0,9.561036364500193,1.2325410175590907,3.0747563318776114,3.1266485863491904,-0.0041333189797363445,-0.18119786969390406,0,normal,RECOVERING
554,2025-01-07 22:10:00,22,REGION_SEOUL_001,CELL03,SEC7,VIDEO,2,,S4,11.03197601607344,2.146621590634761,3.2519099685998856,0,0,9.73124968292159,1.185669911206144,3.0515174590105554,3.138759687965197,1.3007263331518502,0.11315028063468846,1,packet_loss_high,YELLOW
555,2025-01-07 22:15:00,22,REGION_SEOUL_001,CELL03,SEC7,DATA,2,NB_1077,S4,8.796664238285928,2.5807559262114097,3.2050348633917847,0,0,9.667891858739832,1.2007237249192422,3.008019735807756,3.1544307405513923,-0.8712276204539044,0.050604122840392396,1,packet_loss_high,YELLOW
556,2025-01-07 22:20:00,22,REGION_SEOUL_001,CELL03,SEC7,VIDEO,3,,S4,11.859755038322694,2.8313391783907784,3.419793795432653,0,0,9.699682432946327,1.251436360326895,3.029248367384244,3.1834826164707026,2.1600726053763672,0.2363111789619503,1,packet_loss_high,YELLOW
557,2025-01-07 22:25:00,22,REGION_SEOUL_001,CELL03,SEC7,VIDEO,2,,S4,8.83544167263933,2.5006607129832545,3.592860907047517,0,0,9.814184105466076,1.033415898095554,2.9703566154736536,3.2102492947626566,-0.9787424328267456,0.3826116122848604,1,packet_loss_high,YELLOW
558,2025-01-07 22:30:00,22,REGION_SEOUL_001,CELL03,SEC7,DATA,2,NB_2502,S4,7.9890280915836,2.435875494394109,3.2576412390529828,0,0,9.759196025893193,1.101089020238846,2.9900670444399045,3.2098844018222836,-1.770167934309593,0.04775683723069912,1,packet_loss_high,YELLOW
559,2025-01-07 22:35:00,22,REGION_SEOUL_001,CELL03,SEC7,IOT,3,,S4,7.871892966647248,3.704738150673175,4.017033636630104,0,0,9.710587801596272,1.1633147426533528,2.994646876840421,3.264114965878408,-1.838694834949024,0.7529186707516957,1,packet_loss_high,YELLOW
560,2025-01-07 22:40:00,22,REGION_SEOUL_001,CELL03,SEC7,DATA,2,NB_9710,S4,10.136636179726889,3.8981798795262224,3.7692091125210943,0,0,9.68897465703583,1.1504735648303344,3.019625104933144,3.3333857934285676,0.4476615226910585,0.4358233190925267,1,packet_loss_high,YELLOW
561,2025-01-07 22:45:00,22,REGION_SEOUL_001,CELL03,SEC7,IOT,1,,S4,9.153752120614032,3.774258223149603,3.1859419304941987,0,0,9.696672888037941,1.1461261530578943,3.069327128779537,3.357444993716178,-0.5429207674239098,-0.17150306322197917,1,packet_loss_high,YELLOW
562,2025-01-07 22:50:00,22,REGION_SEOUL_001,CELL03,SEC7,DATA,1,NB_6957,S4,10.271859667047352,3.417758829245105,3.406273396076301,0,0,9.802549934484906,1.092709874900519,3.1089700927341672,3.3551448968766424,0.46930973256244535,0.05112849919965878,1,packet_loss_high,YELLOW
563,2025-01-07 22:55:00,22,REGION_SEOUL_001,CELL03,SEC7,DATA,3,NB_5969,S4,8.345977783615384,4.232276360110985,3.603520872740692,0,0,9.765522777290812,1.1301552577979928,3.139780186484818,3.3631648702694563,-1.4195449936754283,0.2403560024712359,1,packet_loss_high,YELLOW
564,2025-01-07 23:00:00,23,REGION_SEOUL_001,CELL03,SEC7,VOICE,1,,S4,10.730476951452426,2.866849030355004,3.2113259080790915,0,0,9.859474047630556,1.1282693021142849,3.088135556946101,3.3560297989518957,0.8710029038218696,-0.14470389087280422,1,packet_loss_high,YELLOW
565,2025-01-07 23:05:00,23,REGION_SEOUL_001,CELL03,SEC7,VIDEO,2,,S4,10.276100115712495,2.818861795456142,2.8555913660045764,0,0,9.872304863873552,1.1316388281357788,3.094418653014972,3.332369409076667,0.40379525183894316,-0.4767780430720907,0,normal,RECOVERING
566,2025-01-07 23:10:00,23,REGION_SEOUL_001,CELL03,SEC7,DATA,2,NB_7719,S4,9.313769843296257,3.0056327067976816,4.068813629191315,0,0,9.854102748169813,1.137842601397663,3.0801893585790117,3.3610444665622383,-0.5403329048735568,0.7077691626290763,1,packet_loss_high,YELLOW
567,2025-01-07 23:15:00,23,REGION_SEOUL_001,CELL03,SEC7,DATA,2,NB_1804,S4,10.937280620213697,3.714520302307257,3.172898553068895,0,0,9.867780671122862,1.1496699508676662,3.091427951449705,3.364586795213796,1.0694999490908348,-0.1916882421449011,1,packet_loss_high,YELLOW
568,2025-01-07 23:20:00,23,REGION_SEOUL_001,CELL03,SEC7,DATA,2,NB_4254,S4,10.862589697586449,3.2930128933533354,3.775727320236908,0,0,9.911378935914946,1.1709109626304652,3.091005192278243,3.3902894355239788,0.9512107616715024,0.38543788471292917,1,packet_loss_high,YELLOW
569,2025-01-07 23:25:00,23,REGION_SEOUL_001,CELL03,SEC7,DATA,2,NB_6403,S4,10.138113467695897,3.8637364040697504,3.745128796222199,0,0,9.842162047910488,1.1099941259286428,3.132834183513382,3.4273722879892383,0.29595141978540873,0.31775650823296075,1,packet_loss_high,YELLOW
570,2025-01-07 23:30:00,23,REGION_SEOUL_001,CELL03,SEC7,DATA,3,NB_7230,S4,11.330923054743185,3.0326597746792343,3.305245023882359,0,0,9.942303791392792,1.150771417597087,3.1442129184306187,3.4327645522459784,1.3886192633503924,-0.12751952836361946,1,packet_loss_high,YELLOW
571,2025-01-07 23:35:00,23,REGION_SEOUL_001,CELL03,SEC7,VOICE,3,,S4,11.665748480853669,2.2507159347720305,4.152971246201385,0,0,9.979083271447607,1.1949140373082714,3.099798461362199,3.4487192459234444,1.686665209406062,0.7042520002779402,1,packet_loss_high,YELLOW
572,2025-01-07 23:40:00,23,REGION_SEOUL_001,CELL03,SEC7,VOICE,5,,S4,8.817164773475156,2.663376911242673,3.5993767480648176,0,0,9.89610269125528,1.215972909347763,3.13511012114176,3.477087451479702,-1.0789379177801237,0.12228929658511545,1,packet_loss_high,YELLOW
573,2025-01-07 23:45:00,23,REGION_SEOUL_001,CELL03,SEC7,DATA,2,NB_4167,S4,11.69868444501574,3.5123657058991276,3.6363304882166343,0,0,10.003191761230044,1.277293508087518,3.1272097902125817,3.5116314400577693,1.6954926837856963,0.12469904815886501,1,packet_loss_high,YELLOW
574,2025-01-07 23:50:00,23,REGION_SEOUL_001,CELL03,SEC7,VIDEO,2,,S4,8.651398002730176,2.7526897538851336,3.1485231822697317,0,0,9.88416286056288,1.287259168050531,3.1575131983751006,3.506462100741262,-1.232764857832704,-0.35793891847153025,1,packet_loss_high,YELLOW
575,2025-01-07 23:55:00,23,REGION_SEOUL_001,CELL03,SEC8,DATA,2,NB_5413,S4,11.157310751624353,3.04768076944969,2.991403222044271,0,0,10.002195186229802,1.2905181915128403,3.1808594405370147,3.495780518673887,1.155115565394551,-0.5043772966296158,0,normal,RECOVERING
576,2025-01-08 00:00:00,0,REGION_SEOUL_001,CELL03,SEC8,VIDEO,2,,S4,11.42081486188845,3.1233818369279587,3.567227623125203,0,0,9.98024817740809,1.2606520160535966,3.195461573463873,3.503152210058514,1.4405666844803608,0.06407541306668874,1,packet_loss_high,YELLOW
577,2025-01-08 00:05:00,0,REGION_SEOUL_001,CELL03,SEC8,VIDEO,4,,S4,9.738022307867851,3.90409184519802,4.044178737515979,0,0,10.025377209169516,1.2333733257845314,3.2656331300746118,3.525718101581937,-0.28735490130166497,0.5184606359340416,1,packet_loss_high,YELLOW
578,2025-01-08 00:10:00,0,REGION_SEOUL_001,CELL03,SEC8,IOT,1,,S4,9.92010512017913,3.439725977863527,3.111451977644877,0,0,10.121931060599291,1.1374231498363232,3.3158256542480826,3.5184086385115316,-0.20182594042016078,-0.40695666086665483,1,packet_loss_high,YELLOW
579,2025-01-08 00:15:00,0,REGION_SEOUL_001,CELL03,SEC8,DATA,2,NB_9118,S4,9.55145731766971,3.341650038277465,3.7286061394175167,0,0,10.205909278150415,1.0183221251431072,3.297671248628297,3.5039872636509015,-0.6544519604807046,0.2246188757666152,1,packet_loss_high,YELLOW
580,2025-01-08 00:20:00,0,REGION_SEOUL_001,CELL03,SEC8,VOICE,3,,S4,8.763385728316765,3.078987709282746,3.724481274442016,0,0,10.137246755579909,1.068309132525445,3.256711640116124,3.5017508717469483,-1.3738610272631444,0.22273040269506783,1,packet_loss_high,YELLOW
581,2025-01-08 00:25:00,0,REGION_SEOUL_001,CELL03,SEC8,DATA,3,NB_9534,S4,9.043325821287617,2.584532155836968,4.087308200132455,0,0,10.13172544061359,1.0739301963301657,3.197225336750492,3.5468191852288613,-1.0883996193259726,0.5404890149035935,1,packet_loss_high,YELLOW
582,2025-01-08 00:30:00,0,REGION_SEOUL_001,CELL03,SEC8,VIDEO,1,,S4,10.744928606918828,3.1212971575709596,4.034943990815901,0,0,10.155378887607162,1.082355765907238,3.182402253166784,3.5782527149658407,0.5895497193116661,0.45669127585005986,1,packet_loss_high,YELLOW
583,2025-01-08 00:35:00,0,REGION_SEOUL_001,CELL03,SEC8,IOT,1,,S4,11.283543760154693,4.08786726357733,3.7870844598824576,0,0,10.302257186434126,1.0214990276693117,3.1751817983401014,3.5874308943229294,0.9812865737205669,0.19965356555952818,1,packet_loss_high,YELLOW
584,2025-01-08 00:40:00,0,REGION_SEOUL_001,CELL03,SEC8,VIDEO,2,,S4,9.978343617142365,3.256616237825053,3.731930938506935,0,0,10.264650519718625,1.0187455550473938,3.1946701587136044,3.6134611458443215,-0.28630690257626057,0.11846979266261348,1,packet_loss_high,YELLOW
585,2025-01-08 00:45:00,0,REGION_SEOUL_001,CELL03,SEC8,IOT,2,,S4,8.484834961806552,2.724290750351141,3.5590422972677995,0,0,10.175087262023327,1.0936705074151667,3.189941606458354,3.6486336924074827,-1.690252300216775,-0.08959139513968317,1,packet_loss_high,YELLOW
586,2025-01-08 00:50:00,0,REGION_SEOUL_001,CELL03,SEC8,DATA,2,NB_9208,S4,8.280635814860755,2.790697735000341,3.446369394927358,0,0,10.123430560601552,1.1589445899933757,3.179194857868487,3.6175114806942843,-1.8427947457407967,-0.17114208576692613,1,packet_loss_high,YELLOW
587,2025-01-08 00:55:00,0,REGION_SEOUL_001,CELL03,SEC8,DATA,2,NB_7799,S4,9.840823902656162,3.709316782125984,3.6170800632403215,0,0,10.068607724723675,1.1442603317090203,3.178934681859423,3.639720556202856,-0.22778382206751324,-0.022640492962534342,1,packet_loss_high,YELLOW
588,2025-01-08 01:00:00,1,REGION_SEOUL_001,CELL03,SEC8,VOICE,3,,S4,9.20860846106028,2.733752371223503,3.487956418759677,0,0,9.985908662897367,1.1436256079372125,3.1509716557529317,3.6253320111289944,-0.7773002018370878,-0.13737559236931718,1,packet_loss_high,YELLOW
589,2025-01-08 01:05:00,1,REGION_SEOUL_001,CELL03,SEC8,VIDEO,1,,S4,11.779319971063764,2.899599177472526,3.803469127808378,0,0,10.067968988065761,1.2119621100944207,3.102764794423071,3.6282490277083044,1.7113509829980025,0.1752201001000735,1,packet_loss_high,YELLOW
590,2025-01-08 01:10:00,1,REGION_SEOUL_001,CELL03,SEC8,DATA,2,NB_3513,S4,8.946569894131356,2.429018202756827,3.839580321321546,0,0,9.948751330035169,1.198385249614967,3.07258271582695,3.6549657925802626,-1.0021814359038128,0.18461452874128348,1,packet_loss_high,YELLOW
591,2025-01-08 01:15:00,1,REGION_SEOUL_001,CELL03,SEC8,VIDEO,3,,S4,10.89606897938644,2.861029795423085,3.782595753353245,0,0,9.910267354961807,1.1517978648846618,3.103098408859503,3.6364470179378556,0.9858016244246333,0.1461487354153892,1,packet_loss_high,YELLOW
592,2025-01-08 01:20:00,1,REGION_SEOUL_001,CELL03,SEC8,VIDEO,1,,S4,9.069075963945952,3.2365022752443995,3.912805672632743,0,0,9.922862914485346,1.1405373814168902,3.131754677059589,3.6521184641662523,-0.8537869505393942,0.2606872084664906,1,packet_loss_high,YELLOW
